frame,users,vehicles,average_user_wait_time,vehicle_availability,vehicles_depleted,vehicle_utilization
102,0,10,0,50.0,5,0.0
103,0,10,0,60.0,4,0.0
104,0,10,0,60.0,4,0.0
105,1,10,1.0,60.0,4,0.0
106,1,10,2.0,60.0,4,0.0
107,2,10,1.5,50.0,4,16.67
108,2,10,2.0,50.0,4,16.67
109,2,10,2.5,50.0,4,16.67
110,1,10,1.0,60.0,4,0.0
111,1,10,2.0,60.0,4,0.0
112,1,10,3.0,70.0,3,0.0
113,0,10,0,70.0,3,0.0
114,0,10,0,80.0,2,0.0
115,0,10,0,90.0,1,0.0
116,1,10,1.0,90.0,1,0.0
117,2,10,1.5,90.0,1,0.0
118,1,10,2.0,90.0,1,0.0
119,1,10,3.0,90.0,1,0.0
120,2,10,2.5,100.0,0,0.0
121,1,10,4.0,90.0,1,0.0
122,1,10,0.0,80.0,1,11.11
123,0,10,0,90.0,1,0.0
124,1,10,1.0,90.0,1,0.0
125,1,10,2.0,90.0,1,0.0
126,1,10,2.0,80.0,1,11.11
127,2,10,1.5,80.0,1,11.11
128,1,10,2.0,80.0,2,0.0
129,0,10,0,80.0,2,0.0
130,0,10,0,80.0,2,0.0
131,0,10,0,80.0,2,0.0
132,0,10,0,80.0,2,0.0
133,1,10,1.0,80.0,2,0.0
134,2,10,1.5,80.0,2,0.0
135,2,10,2.5,80.0,2,0.0
136,3,10,2.67,80.0,2,0.0
137,2,10,2.5,70.0,2,12.5
138,2,10,3.0,70.0,2,12.5
139,1,10,3.0,80.0,2,0.0
140,1,10,4.0,80.0,2,0.0
141,1,10,5.0,80.0,2,0.0
142,1,10,6.0,80.0,2,0.0
143,1,10,7.0,80.0,2,0.0
144,1,10,1.0,80.0,2,0.0
145,2,10,1.0,70.0,2,12.5
146,3,10,1.33,70.0,2,12.5
147,1,10,2.0,70.0,3,0.0
148,2,10,2.0,70.0,3,0.0
149,2,10,3.0,70.0,3,0.0
150,2,10,3.5,70.0,2,12.5
151,2,10,2.5,70.0,3,0.0
152,3,10,2.33,60.0,3,14.29
153,2,10,3.5,60.0,3,14.29
154,3,10,3.0,60.0,3,14.29
155,2,10,3.0,60.0,3,14.29
156,1,10,3.0,60.0,4,0.0
157,2,10,2.5,70.0,3,0.0
158,3,10,2.33,60.0,3,14.29
159,3,10,2.67,50.0,3,28.57
160,3,10,3.0,50.0,3,28.57
161,3,10,3.33,50.0,3,28.57
162,3,10,2.67,50.0,4,16.67
163,4,10,2.5,40.0,5,20.0
164,3,10,3.33,40.0,5,20.0
165,3,10,3.67,30.0,6,25.0
166,1,10,0.0,30.0,6,25.0
167,2,10,0.0,20.0,7,33.33
168,3,10,0.67,20.0,7,33.33
169,2,10,1.0,20.0,7,33.33
170,1,10,0.0,20.0,8,0.0
171,1,10,1.0,20.0,8,0.0
172,0,10,0,20.0,8,0.0
173,0,10,0,20.0,8,0.0
174,0,10,0,20.0,8,0.0
175,0,10,0,20.0,8,0.0
176,0,10,0,30.0,7,0.0
177,1,10,1.0,30.0,7,0.0
178,2,10,1.5,30.0,7,0.0
179,2,10,2.5,30.0,7,0.0
180,2,10,3.0,30.0,6,25.0
181,1,10,3.0,30.0,6,25.0
182,1,10,3.0,30.0,6,25.0
183,1,10,3.0,30.0,6,25.0
184,0,10,0,30.0,7,0.0
185,0,10,0,40.0,6,0.0
186,0,10,0,40.0,6,0.0
187,0,10,0,40.0,6,0.0
188,0,10,0,40.0,6,0.0
189,0,10,0,40.0,6,0.0
190,0,10,0,40.0,6,0.0
191,1,10,1.0,50.0,5,0.0
192,1,10,2.0,60.0,4,0.0
193,0,10,0,60.0,4,0.0
194,0,10,0,70.0,3,0.0
195,0,10,0,70.0,3,0.0
196,0,10,0,80.0,2,0.0
197,0,10,0,80.0,2,0.0
198,0,10,0,80.0,2,0.0
199,0,10,0,90.0,1,0.0
200,1,10,0.0,80.0,1,11.11
201,2,10,0.5,80.0,1,11.11
202,3,10,1.0,80.0,1,11.11
203,3,10,1.67,80.0,1,11.11
204,1,10,3.0,80.0,2,0.0
205,1,10,4.0,80.0,2,0.0
206,2,10,2.5,70.0,2,12.5
207,2,10,3.0,70.0,2,12.5
208,1,10,7.0,80.0,2,0.0
209,1,10,8.0,80.0,2,0.0
210,0,10,0,80.0,2,0.0
211,1,10,1.0,80.0,2,0.0
212,1,10,2.0,80.0,2,0.0
213,1,10,3.0,90.0,1,0.0
214,2,10,2.0,80.0,1,11.11
215,2,10,2.5,80.0,1,11.11
216,3,10,2.33,80.0,1,11.11
217,3,10,3.0,80.0,1,11.11
218,2,10,4.0,80.0,2,0.0
219,2,10,5.0,80.0,2,0.0
220,2,10,6.0,80.0,2,0.0
221,3,10,4.67,70.0,2,12.5
222,2,10,4.5,70.0,2,12.5
223,2,10,0.5,70.0,2,12.5
224,1,10,2.0,80.0,2,0.0
225,1,10,3.0,80.0,2,0.0
226,1,10,4.0,80.0,2,0.0
227,0,10,0,80.0,2,0.0
228,1,10,0.0,70.0,2,12.5
229,1,10,0.0,70.0,3,0.0
230,1,10,1.0,70.0,3,0.0
231,1,10,2.0,70.0,3,0.0
232,1,10,3.0,70.0,3,0.0
233,1,10,4.0,80.0,2,0.0
234,0,10,0,80.0,2,0.0
235,1,10,1.0,80.0,2,0.0
236,1,10,2.0,80.0,2,0.0
237,1,10,3.0,80.0,2,0.0
238,2,10,2.5,80.0,2,0.0
239,0,10,0,70.0,3,0.0
240,0,10,0,70.0,3,0.0
241,0,10,0,70.0,3,0.0
242,0,10,0,70.0,3,0.0
243,0,10,0,70.0,3,0.0
244,0,10,0,70.0,3,0.0
245,0,10,0,70.0,3,0.0
246,1,10,1.0,70.0,3,0.0
247,2,10,1.0,70.0,2,12.5
248,3,10,1.33,70.0,2,12.5
249,2,10,2.0,70.0,2,12.5
250,2,10,3.0,80.0,2,0.0
251,1,10,2.0,80.0,2,0.0
252,1,10,3.0,80.0,2,0.0
253,1,10,4.0,80.0,2,0.0
254,1,10,5.0,80.0,2,0.0
255,1,10,6.0,80.0,2,0.0
256,1,10,7.0,80.0,2,0.0
257,1,10,8.0,80.0,2,0.0
258,2,10,4.5,80.0,1,11.11
259,3,10,3.33,70.0,1,22.22
260,2,10,0.0,70.0,1,22.22
261,3,10,0.0,60.0,2,25.0
262,3,10,0.67,60.0,3,14.29
263,4,10,1.25,60.0,4,0.0
264,1,10,2.0,60.0,4,0.0
265,1,10,3.0,60.0,4,0.0
266,2,10,2.5,60.0,4,0.0
267,2,10,3.0,50.0,4,16.67
268,2,10,3.5,60.0,3,14.29
269,1,10,4.0,70.0,3,0.0
270,1,10,5.0,70.0,3,0.0
271,2,10,3.0,60.0,3,14.29
272,1,10,0.0,60.0,3,14.29
273,1,10,0.0,60.0,3,14.29
274,1,10,0.0,60.0,3,14.29
275,0,10,0,60.0,4,0.0
276,0,10,0,60.0,4,0.0
277,0,10,0,60.0,4,0.0
278,0,10,0,60.0,4,0.0
279,1,10,1.0,60.0,4,0.0
280,2,10,1.0,50.0,4,16.67
281,3,10,1.33,50.0,4,16.67
282,4,10,1.75,50.0,4,16.67
283,4,10,2.25,40.0,4,33.33
284,4,10,2.75,40.0,5,20.0
285,5,10,2.8,30.0,5,40.0
286,3,10,2.67,30.0,6,25.0
287,2,10,2.0,30.0,7,0.0
288,1,10,4.0,30.0,7,0.0
289,1,10,5.0,30.0,7,0.0
290,0,10,0,40.0,6,0.0
291,0,10,0,50.0,5,0.0
292,0,10,0,60.0,4,0.0
293,0,10,0,60.0,4,0.0
294,0,10,0,60.0,4,0.0
295,0,10,0,60.0,4,0.0
296,0,10,0,60.0,4,0.0
297,0,10,0,60.0,4,0.0
298,0,10,0,60.0,4,0.0
299,0,10,0,60.0,4,0.0
300,0,10,0,60.0,4,0.0
